# widthSeld, typeSel, A0_8, A1_8, A2_8, A3_8, B0_8, B1_8, B2_8, B3_8, C0_8, A0_16, A1_16, A2_16, A3_16, B0_16, B1_16, B2_16, B3_16, C0_16, A0_32, A1_32, A2_32, A3_32, B0_32, B1_32, B2_32, B3_32, C0_32  
1 1 C4 74 67 1B 26 04 A0 BF 98 BEFA 18EE 617D DFDC 964B 5D11 E9FB 865F D89E F93F5C11 F2242EA1 2FA2D1E0 55D87199 FABA595B 1793A5E A38BDB7C 322F2ABF B8A1693C
1 1 95 7D BE 3D BE 14 D0 2C A6 C15B A791 C958 AEEC EAC0 63E9 62DC 3612 E694 95E0BD26 CD824698 B426FD41 EB390189 A1128BAE E354669F 34257156 904644CE EEBCD12B
1 0 43 84 15 FF CC F2 D7 FA CB AB99 5E22 98CE B01 80AE 9A2 E7EB 5712 2AA7 4F90AA92 95C28096 2B00CABD 90B95C14 706ACCCE EA01970B 9C8A8940 D25A5236 E2B7AFC8
2 1 1C CA 7B FA BF 85 7F C3 C4 228E 2CB5 F0F5 BA5C 40E4 2B0D E453 5063 6D4C 79F6CE63 8CB8E3EF 5603F194 ABD70656 7A162912 14799E86 7C9760D8 86651668 6DC46AA3
1 1 BF A2 13 92 45 D1 18 9B 5F 8A32 869C 17FE 3947 412C 4F8B 3F31 8894 FC35 1A22B8BD 8E5656E0 CE1E072E A4A833CD EBFC83BF 37F58C4C E8D624B1 B9840E4A A32EC931
1 1 86 65 4F C7 6C E5 06 B2 8B 2A24 5C2D 9C55 1218 F741 21CB 8B8D D058 27C 702503BE 385C419B 2106DBF8 7AA7C55E 8EC6878 9FA5E361 3AAC7F4A F445393E 310E7EF5
0 1 EC EE 02 A4 3F 3F 8C 1D 61 2DA8 3244 D12E 993 FFED 45D0 7DD FC7A 53FA C8B37A5B 57D01D87 D7D63F19 5C0E23D8 E2D01CF3 62B0DA9D 834DD892 5DD7CBBE 420F8D2
2 0 34 9E 98 09 E9 6B 61 D1 40 98B8 546E 707C 13C 4F79 8C96 D9A9 7AB4 E497 5E0326AF A790E20A 61F860C3 A3209FB8 77C6CD34 59029373 A4275079 103E4475 338ADD73
1 1 D1 1D B0 E9 A8 EA 56 B8 1B 32EE 20F7 A9E8 26F 8C64 EE2F B4C1 F378 8EF4 C5E76474 3E0CD92F 292C359E FB257753 227C619E 29F017C9 86A94A02 431E8221 116DBC20
1 1 59 06 CD 1D 25 B1 74 62 48 E574 9961 B3FF C342 FE56 3570 4576 4247 E334 B608E638 CB158B2E 771C37ED 8FA41214 93B4CA5C F6E953BD 37D6D22F 4B9A8B5A A8E0E748
0 1 BC EA 7C B4 80 BD 4E 18 3D BCE9 4451 96C1 B770 3428 4474 6E48 53C3 A5EB DEBC2767 9E714A6B 2AFBCE0D 47FF357B 31F191AA 9D34CC8C BF92D0EE 5ED942F2 BBDF9D10
2 1 D5 15 3F E2 8E E4 D6 71 D9 B3D1 84AB E39B EEF9 C78E 361B 18B1 4D11 5BA0 80BCF00E B11283FD 19D2635D 76ACB83E 4A497332 C8E42047 3CE3F79E 94CAA210 E81B3161
2 1 77 7B C6 76 37 B3 D2 06 BE 9E01 69D4 14C1 41D8 86FC 8F89 D1E5 84DF 1F57 FA092D7D A4B98D42 C25DB121 E4EB067D 28D0E0FA 455B1EF2 C79F6860 4C416752 3AF50A3E
0 0 CE 46 61 F0 B6 1B 63 A5 24 1046 8240 F87E E5D3 6888 6815 47A5 8010 DC71 83753F30 EEE7DDF3 F481F0C6 6A892CB3 F25622A8 DB134E82 D941C23E 81EF463B 5FB1C9EC
0 0 E9 95 5A 8B BE 61 A0 16 69 4D36 EFD4 26C1 3051 7B16 ED55 DB3E A906 45B5 F65BCDEE BC733E61 EF8F82F7 C086DE32 309C8AF7 55ECC36C 53DFA37A 3C787EA6 FDE1D265
1 1 AB B6 FB 25 09 36 BD EC C2 F49F 6388 213C C141 F25C 177C BFC7 42DE 17D0 81AB28E3 CEF2DE2D B68A86E6 9C90D746 9D854B17 F5EDA341 1AB91806 DD612CD9 B62F6052
1 0 AB 5A CA 3C 93 A6 12 6B 2F 7B71 3623 3E5F 79BA 21A 76C 94 13FC 1350 350B92DC 1343AB78 F2B222C0 297EC003 ACCEE534 1D04A533 8AF341E0 8952B26C 9DF9FC73
2 1 49 10 A6 82 D2 37 79 E8 47 DFAF 7C21 27C3 D9D1 C316 EFB0 360E 3838 9675 961E1D67 E4665E99 25CCBF38 7DA09D28 4B138ECF 7EDC5CDE C1301377 46D066F5 43E783ED
0 0 F8 9B F3 7B 83 CD E4 06 E5 69C1 BA6D 4FA0 89A9 7478 E2EE 84E9 D90F 8DEC 8BB8B66D 3C4CAB4C E4A984C8 24838E2E 9128FE0D 49252954 FAAA76BD 51D065F3 3B0761E1
0 1 D5 BF 38 45 01 95 69 2C 50 C948 74E F34D 520A B45B D65 9F6B 22BB 122C 2DB2A59 6AB6E122 1C0AF1F9 4B101F29 22A03363 6A712CBD 3C6E7A21 3689AD7 BCDDCE26
2 1 77 4E 38 BE 34 0B 53 31 76 E9A8 495 904A A689 79D6 9FA8 7F54 2A05 AEE9 C100573 D0A4A146 5CB34780 768B022 75363316 921D2E4E CE1277AC C0049D9F 132B0358
0 1 E2 96 E7 30 F5 95 7A B5 FF E40 A636 C0F0 F762 E7EA 4364 9379 F32F CDFA 973D0400 23A0197B 24DE7701 9C019931 7E8D435D DBC3BFE3 A02FE133 AAC6EA1D 3D887AF0
1 1 52 EA 55 B0 01 1C 4F AD C7 EAD2 6439 F14 F9C4 453F 21AE 6BD 9BDB DBBA F2565F9F EC52AA99 84908894 32F3A769 E83C472B 94F0F488 93A21CEA 862404 12568E5
1 1 51 58 D2 22 EE 0F FD 95 3C AD3D B113 5041 6D8 63E3 D478 986B 189F E5A0 89305FD4 628A6D07 BA769A10 EDBF3524 762EBAC0 C2459D1E F71BE25D 1740D3A CD810E50
1 0 A3 0B A6 2E 0B 33 D2 49 4E 87FF B69E B3CA 1784 7CBF FDDC DB50 4E1C A740 63851101 15FA6E22 98CD0756 1E639E86 98B1F86D 8A6A4093 CEA19364 9764F082 FBEDA006
0 1 F8 85 AB A3 2C C5 BA FF AA 547A 4856 2271 E419 C6CF 7E95 5352 2BFB D611 E5A90271 49410DE5 593731FE C9024DC8 E91D92E2 620A5274 CBBA6CB8 3F973C13 C7DCB25A
1 1 B7 AF C0 37 E6 DF 07 2A 13 BE08 C09E C9E1 4435 6B38 4052 368B BD3 9CD6 719D8014 E0A6B3B8 DB7BDF3D B9300FB2 18719F53 D5F8675B 6C6F50D3 4105FC79 858BADA1
0 1 DA 20 29 17 62 39 F3 D6 CE 7652 69B1 631E F56E 6677 CED4 6671 5EDE F6E3 8321A613 599292A4 DBCC69F9 9D85508E 5320C824 99114E88 7C9526CB 28766B4C BF3A6C63
2 0 D7 ED B5 6D 81 28 5C 7A 45 355C F02 ED08 5B85 91F7 51FA 76C3 AD7F 2F18 A93CDC33 9F6D1E62 D3BDE638 18C9AB9E D366268D 46A246C1 1F61BABD A585A04E 7DFA6720
0 0 37 66 5F 34 8E 98 8C 63 01 4E4D E338 CD47 9FD2 573C 6955 2BB0 FBA6 A40A 234863BF 6F4EEAC8 FAD6DE69 DB14CBE5 65246517 1117CB8E 5A1553D D310540 EE6581DE
0 0 7B 19 FE 4C 0F 5B 9D BD 66 6C5E 94B2 35E E55D 5415 691 1AF E9CD D325 C65FD0C8 8A2DD093 B73F8C87 422F0D25 10A1B13F 40FC9024 B87AEAED 3A873C00 E8574E43
1 0 0C 11 F3 1A 0C D2 9E F5 7C 1513 A00E 1A81 2FF7 6A24 FB7C 6C37 D20F D133 7CE8DD1A D6B35BE9 E191A708 284FBD5 5E6197A0 BF92FD0E F3DC5519 1C81D393 6BCF2561
0 1 4E D1 5B B0 B0 1B B2 5A 66 DC79 2501 5B41 47A2 5B5F 845 15A2 6921 39A7 A9D39A01 EBC3D519 90F6874 E42FEA1A 7BCAFDCB C948415A 8D8FC46E 92C4EE07 9E6E1B3B
2 0 34 6A 4B 15 49 D8 DD A7 12 82AD C280 1A37 9992 C53F B022 C040 DB56 5E21 12208D88 DDC04D8A 843D5215 5B0B1CCE 8E9169C1 3F3C0EC7 70BD4726 9746FAFE E30646CD
0 0 F4 13 CF 51 01 BE CC 2B 3F F206 AC9D 4889 82B5 8263 2A19 6BDE 8A27 F72C 4ED1BFF2 57BBE173 1497C5BC AE9B24A4 33C3563C FDC8DF6C C044C88B 2652AD75 21EB7EE3
1 0 09 67 9C B6 CA C4 AD 0E 48 8422 491B 5F35 2BB5 3348 4DB8 712F DA9B 2CE1 909CFEAC A2CA3A63 8304DC9 D58605E3 B4176849 D5EBFB1B B47A44D3 429FFDF9 E5E5EC0D
0 1 8B 48 EF DB BF 65 9B FD 24 C756 AF5A C3A2 42DA 930D 1066 6D6 C25D 7017 FFCE3646 3A149CEF 1CB6F17B F3B17B32 C1120F2A F4C744A2 F2354C28 A83EB45D F344F272
1 1 78 21 F8 24 C6 87 CA 75 3C CB5 D27A 2B3B BC44 4466 BF2E D755 1D1C 97F6 B7C4A803 976EF56B 39953281 DC7AEE90 DD7CBF47 1421A620 F9439898 9E6465A 47675292
1 1 46 9A 45 03 4C 0C 55 3C 83 4A2C 3D34 D7D5 F1F7 7B62 4157 A915 E856 997B 80F2F991 738F7E1E E075989D 7C59A466 AF175A91 A1160480 CB9B0216 FA414851 F52F55E8
0 0 15 8A 35 C7 68 11 79 CC C0 462 A72C E288 2ED0 A99 9D72 5B2 9AE4 BACC D5A8C1CC 623ED298 352819A1 83289426 4213D183 C6BD871E 62561813 790E6045 C1018508
0 1 DA EA 0E DA CE 60 C5 D6 34 4C53 9798 A3F4 B8F3 83D9 AFC4 B3F5 8273 ABBB 66D0FE98 ABF23019 9718F587 C0D8543A E080958B 90646797 73CE55A0 F6DC13E CC9B9A98
1 0 F8 78 4D 1C D0 7E B6 3E 21 7BFE B842 5593 ABC8 8648 D5CA 2309 E95 979B 5297EC6D AC545E94 9E588006 E867A0A4 79A6E1D4 797C0567 CB6070CB B93DB82B 36EC9AEB
1 0 4E 3C 1E CE F3 32 98 E7 7B 221F AA9C 5A97 F23D D7E9 ED60 FE54 C5E4 ABD 48A4B7D 3E83104F D2C7A7AF C2BDBA6 FE3DECAB 1E309FC5 6005B115 67A2B0DB 6443BEFD
0 1 90 BC 8F 64 77 C4 ED F1 41 586F 68C1 BE6A 7B57 73D F461 3F16 9405 3040 8EA9BA90 B6343339 F4EBA8E9 ECCF61A2 66F2C72C DE8B123D 415A2FBE C944DEF0 A79FB74B
1 1 73 64 F9 25 71 A2 BC CF 0F 76DB EF62 8AD5 4505 3EBD 6874 5681 30CA E14C C3A6907 80A28FE9 E93279AB 44E75665 5F365E8E B04F7800 8CBB74AC B6E5185D 41EC40F5
0 1 94 DC 91 42 39 D4 ED 45 D5 FE6 5710 A7B1 C417 9180 628 8583 F641 AAFF CE0A0D01 1C90A661 BF7E29E4 584128C DF81064C FFA97D78 AAC9C249 8253EFF0 2E893289
2 0 BF 74 C2 D9 17 3A B4 D2 F5 7114 2B59 FDEA F306 EFB2 6E63 9FDA BB5A 64B3 578D19C6 1E1B8A31 333C324F 45DC016D 3ED585A1 F4B83E48 93E2FA80 1545B52C F593CEF0
2 1 82 9E 6B A4 2B 49 86 6F 63 CD9B 1AE6 87F3 31B6 2ECC 19D8 672F F4E6 43FB 7F1BE23D F888252D 31643ADA 84F42223 FADFF95A B58A7318 B6F61B7E DAC68CE3 E18B8A56
0 0 82 CB 03 2A 69 66 14 66 57 5DE4 14FF 20FF 80AE E2DB F0B3 647A 639B 8F12 297131ED 7B36DA32 E1B3EC57 899C469C B2E3AB52 C6F57F39 FABABCE8 E68FD6D1 7AA11603
0 1 44 8A 1F C2 61 6A 0F 0C 60 C6B2 D86E 35CD A4D0 FB7B 86CB 79AF 28EF 6200 33427785 4F05CD98 9052420 26779633 4F8EBF7B 2D9F789C F071262F 1ED94B3F 7F8C3F20
1 1 DF B8 42 9C C8 47 C8 F4 09 3644 C092 F08C A6C9 FAB1 9B56 55A9 446B DDF6 74E0AB 18362ACB C6A2F8A 2332E98C CAD83305 D94C236C D8732D10 F38C6B0A 3AA329B0
1 0 F7 53 BC 34 22 D1 6D 7D 15 FC13 92BF 634E 8150 EB46 CA32 57A7 5BAC 4503 E738DF46 1D8942A0 E7998C72 5EFB21E9 D3A0A3F8 7E66AEED C9D3944 DBB26F86 CA216B63
1 1 6F 01 73 06 20 CC 03 41 34 E6AD 7971 B3DF E92A 6345 EBA2 2F7B B7DD BC6 9F954756 F315A300 AB78A15C AB32A951 E645A847 AED3AE5 40C3BC69 E1DDD28A AC75E017
1 0 E3 E2 91 20 3E A5 FB 0D F2 4D93 D416 4D1D 9405 8EF 40DB BE02 86F1 CC51 2FBD6428 97872128 391A0A1A 236C4426 786F2211 E23FE92C AF747CAC EB475E7 E2AE8E76
1 1 11 0B CC C0 A3 35 12 84 DE 1DA4 9F11 7FCE 1929 EEDC 9460 3675 49D0 147A 3FCBCF88 6A36CF4 BDBE8305 B7606324 30140687 7AD15405 EE5D963 2A3BFE93 FEA92D86
2 0 A6 0A F1 B9 BE 5F 90 E3 04 5B3D D0E5 3EFF AED7 BABB 53C8 AAD4 E0D4 214 B44A5CCE 59FA1A17 1D0358C9 A9C8683F 9D0A1FC0 FE11BDDE DF52157F F0619B35 53417306
2 1 B3 B6 2F 10 AC 3A F6 01 45 C09 B1FC 3F65 330C 549F 52AA ADE9 8C33 96F7 B5FE224D DDEBD324 9CCE1D93 26A2F336 F399570F 43CF9630 A60C5D89 D68A7E4C 989CC5BF
0 1 6C 10 1E D5 7B 8B 42 00 1A EE86 2ADB 953A 9489 F259 AFCE CBBF 1C30 23B0 BD527DE 26F80543 A8A9CE9E C5E2ECA1 1CC8700E 4A7CB164 AE972B5B 790918EA 7CE7D78E
0 0 11 65 A1 CE C6 52 FD 6B F7 B71B 3CEE 79A0 B300 6FF7 BFD8 80B1 E6A CEAB CC4311D5 FD84EF4A 89E3FA12 5FC74FF2 FB62E2B3 8459FF0 F0363931 8BB2CE4B D0122F01
1 1 14 E7 C0 4F 06 66 4A FC DD F724 23D2 D630 6BFF 4661 C856 A4A6 5426 1143 9B171F00 6546DA4F 2BB69E66 745FC271 4619FA69 DBF027F7 556C07E1 F6063ADB 3763077B
0 1 BF 75 F7 4D 95 04 89 2D B9 1778 EE2D 137F A467 30CE 2328 A522 946A 6FC8 466003EF 72E1AF6E 17618ADF D6FE1377 A1B25249 D5B8C311 E9E3B8B3 F4DE9C25 260B77C1
1 1 9F 18 82 E7 2B 3C 91 1B 3C A8E4 7877 FBA4 346A 65DB 6F23 D95E 793B 4D4F 12AC052F E32ACBD8 CA2D776D CC07952D 8908F4A9 54550282 E462B68A 2DE621A1 876801D6
0 0 FB 7B 23 F3 2E 92 20 5E 6D BF8C D45F 807E 7F17 774C 557D 32A8 3CDF 2D18 9297FE39 E3D9F72 4344B3B7 C03F6AAC CCCE24C2 BDCE4789 BB77E118 276B533D 2350AA1A
1 0 5D 59 71 11 9D EE 08 6F 6E 6211 9B42 758A E0FB 588 DD30 F267 F989 5159 3A38F709 85468F18 3608A951 F515D0FA 8B925E3F 599064AC 9B7AFC12 CFB7B492 B4AB1079
2 1 E4 BE BA E0 75 F6 37 CD 37 AB4E 8431 9E87 1320 D1A4 1236 31F 92FC C6C CAB36564 2324159F 92C83135 A17AE80F AAB6B5D1 12623A2C 1B56DABC 30D253D3 ED020717
1 1 73 8C 7C 7B 1D 88 AF DA 5F 4680 D35E 3406 2F52 3BE 5885 A152 3219 A633 4FEB4262 AE3679C5 ED5D6CF BE7819CA 9DE3B40E 3FCB2B6F 71D018C7 10B4CA2B BEFADCB4
0 1 B4 62 B8 D2 AA E9 6D 64 60 E0A 2A39 F1CA 8DF 625E 7189 FFD8 1DF1 1FA4 904977B8 9978268A A8308120 CC6B83DE 1B4BE2DF D659BCED 471DCB2C 19A65CA8 A6184119
0 1 DC 11 28 84 EF F8 6D 9D 0A BCE8 BA48 2D0B A777 C52F 1CB4 B79F FA89 6470 9E3FA1A 3E49EB26 9B33D86A 291CD09B 39F5F22E FCDC704D 5841B6E8 FECBEE36 DBA05D37
2 1 4E AC 17 9B 2E 61 08 77 37 B12A 19BA 878C 979C BA5B 5D3D 398E 7529 51D7 29BFB54D 1591979C 1FB46750 282312CF 527012CC DDE5F56B D161CCCD 9D6B81E4 BED9647D
0 1 94 D8 7C 89 B4 0D 6A C4 D1 12EA BBB8 285B 6D7A 8FB 329B DA D3 D519 EC333E58 3A091529 F202E86F D0FB56E6 C4CBE885 CDBF43D8 A8D56514 1CA2E7EB 1C53C15A
2 0 F1 C7 9E 24 B4 9D 68 B2 A3 5FA5 9F26 504F A14D 2FC B015 B21D BE3F 55C4 64281949 22799F34 6E342FCC EA729DD6 DD9E6802 5EC39ED 74579A6 A71432CA B56BCFFD
2 1 8A D5 6B 9E 8E D8 2A 1E AF 56B3 182E F73E 2D4B 665B AC35 1A0 7ED3 7C3 E8FAB21 F29E6940 B83F6368 639406A0 4FE68A05 398133E3 50B9021A EED0C6A3 9174B65B
2 0 70 8E ED 6F B8 3D 7B E6 42 281 7399 E973 6EDA 650D 5630 35B6 9A04 4C2C 3569D52F 75BB6CF 6BD3D1AD B4B4AE2E 4A691BEE 3320BBDF D2133040 6835D2EE 6C18DFF7
2 0 09 B7 24 61 23 4F 6C 9E CA F9BC D22 67FA 4D8F 331 1A7D 75A3 EF08 34BB 33738C13 5904AA45 23A7B95F E27F9F0B BD9B866E 73CBD174 F961D24 4E00AB9A B043F0CD
0 0 8F 6A F2 B8 05 2C 56 EB C4 6A78 6306 6501 8123 6D61 942C 416C 483C 59F0 687EB741 2D55BC BA0513AD E843A2C4 790D89A8 A72C1780 8544D070 75D0EF3 C4A10A1B
2 1 DF A8 9F F9 E1 DA 4B 8F E4 F4DC 33C4 A0D8 5BC6 5B5F 8636 1810 7BBA 6BC7 35208255 555A8163 C4765F72 47FC44BF 140A3403 E85D5C5E 5AF9493E 3014767F 556B34D
1 0 A3 0A FB AC 46 5B 79 AF D8 D126 D7D9 44DB 8025 7AB5 9B1E 850E FAFB 1A56 75BD7603 90C17D3C 7598A67B D9E6258D 80CE6B0F DADCE3BE BD7070C8 CD7752C A0979F7D
0 1 01 D2 77 23 52 00 9E FB 84 DAD3 FBC2 25AA 3FA4 2046 EA98 28EE 82CA DD68 89F8EE0F 87C91926 67833EA6 200B0CCE 9288AFBB AF082B51 1BC2D97B FD634917 FFCC14D8
2 1 ED B2 62 3F 3E DA C3 B7 71 5DF3 2E6B B12 C634 DBF4 F906 4BBE F860 D230 382D6291 10EB48AB EAA55503 6E3F327A 430E3B1D 61EB138D 19C55C87 3E80E109 3D371E2F
0 0 F5 3E 36 40 3D 9A 56 2F 0D 8619 512 E3CA CEC1 6D48 45BC 9384 FB44 DF3D 7B48D45A 99B21BCF E3FFF05A 942DF5E1 8E7BBF1E 6D122A6 74E68B12 48F17740 58A66762
2 0 55 A0 5D F6 7D 76 8A 41 64 7608 8B88 E035 A7BF 5B2E 8D14 F24B A2F AA33 81664D69 2E67173A F11B1253 90E11BE5 BA9F026A 68880246 9EEE4DD5 B38B9BAD 11C64817
0 0 A6 6F 99 23 B4 BB AF B5 23 7FD2 AE13 6760 340C EBBC 3C6A B9F1 B904 1F01 A24D7DA4 7E4690E4 87EACD07 2ADAC220 8228410D 3D41B26D 23761350 5AC1CDBB 49BFB264
1 0 F9 32 CC 67 2E 37 32 99 4A DF7 5FD9 8485 FC64 3A5B 9A2A 12EF 3387 4B70 C6E3C302 3E71A8AD 947C2EAE 8470D453 8E8E7F5C E3B679D4 B7DEFEE0 29FAC42D E57E5D76
0 1 DE AB 73 B0 03 DD 60 4C C2 A70F 9BFB 8A21 E22C 60A1 40B2 45C9 6B1A A6E3 30B296D8 8A4975C2 B20833AA D284D34C 1A102538 1E6BF0D7 E8863473 F2FDBDE9 C3F562BC
1 0 49 B8 86 F9 8C E8 22 7D FC 772B DEB8 2AF5 29CE 998D 79FD 5A48 B782 ACF1 43D9A6CB 8B20A384 A7151561 79AFCE1D 8994305A 5DE429FA F9C63D21 F46CEB87 82AB7B39
1 0 BB 4B 42 AB 74 22 8B BB B3 6EF4 8A0 8CC6 DA01 95E7 42F2 2FCC 46DE CF82 D31973AC 90D4F2FE 96166394 35212FB0 7A74F2C C6E9B336 731834BF 84BFDCD7 43753F46
1 0 3F B2 C4 7C 55 64 3E B2 86 5EC2 1E78 E2AD B41C A014 2034 F44B B575 D42E C9F0CFCD 897EC378 28B6B043 CF69BC4C 385FF360 23406EEA 84C4E7D4 4503049F CCFDC7B7
0 1 BE E0 A6 BA 3B E4 EC B6 51 681 ECED C3A8 1036 22D7 67BC 40BA 6193 3F64 A04DD304 366E4E00 FBAFE26F A6CCC2A4 41B21208 5581EDDC 8283062F 2D7F2FD3 BAE49FE8
1 0 E9 51 2A DC 6A 91 9F C3 03 11B7 9C24 4137 6B5D 3B34 80F6 508F BE15 9F26 897628FD 9FE975BB 6709AE94 32DC2CD7 FC676448 82F6B298 C8A3C377 C9854FD6 FBD71678
0 0 40 3B DC 4B 38 5C 7B CE 58 F3F6 CB48 37ED A279 2A12 57A7 C89A 4FEF B040 42D14552 F2FBCD52 E7DED3CB 99E9DE7E 4EC7F8A6 203C2FDF 20AA33D7 1210208F E0F0E810
1 0 60 77 81 DD D3 E2 DF 8D 9E 5370 72B3 6416 B046 651C 9999 A483 37E8 BE68 3B0081F5 5DB127F6 4643522E CCC1D5B8 45E935FA B344619A 7FE8D000 14CC8B54 41D62837
1 1 72 6C B1 1B B6 4F 26 36 5E 2A5F 97B4 9295 EA9 C887 18F2 D559 8311 BC76 2EF237A7 16377F20 F4EE5FDC 65F80F4A 1F1ED2E4 BFA3FCD8 706DF12 E19ECAD2 D8B95FB7
1 0 77 F5 D2 72 D8 99 3A 96 34 4780 F99F C0D8 92D DCA1 66EB B5EF 78B9 6EE2 2D1FAEE2 378BBE0E 1DF1E0F7 B0ADAFF3 DBFB5CFE C0F34BD8 3D36709 8AC713AD BAF8BDF
2 1 46 98 D6 79 DE BF 00 C9 97 1661 9A3D CBF3 723 5AC5 95D3 101 9018 A831 2646D1CB 7225E668 34E6914B EAF0D566 CF93FE7A C3FD4CD3 90DF67 68DEDA6A 7118005D
0 0 93 EA 6A 99 18 66 84 01 34 8718 DBCB DA65 B22A C541 6960 78C2 ACD1 A0E6 89D92CAA 68A64AA8 1F4524E2 22C30599 277CE0A2 A1B4C025 FCBDB6AC FE6009A2 CA015DC2
0 1 E9 82 57 96 32 39 C0 E2 BF D30B 5E58 AFE3 7AEC 2241 F10 2611 3892 D9DD 7D021C55 4F966DB5 979A46C0 54A8FB49 FCDF638E C7744468 FF2C7A4F 637B5779 7EF5FA41
2 0 FB 8E 93 0A DD 4D B8 7D E5 CF05 A81E 5541 BAEE 7C0C BD55 30B4 3E20 7E2B 63B2D8F4 19DED862 3AD81CCB 5DD2E577 57816F6E D7507D2D 8794B88F 810CDAF7 1FE564FD
1 0 DB 95 46 02 B7 D0 3E 6D B7 5D85 11FC 316B 24ED BA2B E944 5DCC A5BB 6FE6 D8DA75EA 48F81509 3B9EC75D A66DE6F1 6B884D15 E3C98B7C F0A1AA93 A7C18B23 C31EE4D
2 1 19 D7 3E 5A 56 83 2A 17 2A E522 9017 4DFD 6681 535 DEA9 8F9B 5C54 D795 8D0F227D CC40612F C0EFC7CF 478E96BA 2C7F961 934C4950 A58DE625 77834F39 A2CD4B33
1 0 4B 77 CB 36 AF 62 86 45 96 A48E 9C84 1AC7 F121 1F82 BD52 65C9 7E43 8610 F6E5562D 3ABAF79C DACE9153 7BD15749 B5B130B3 B007825C 2583D152 4313E3B1 162E7379
2 0 6B 69 87 42 1D C1 B7 E3 15 6436 4C5C 7713 EC75 CB5A 604D F4D8 AAE5 FB95 E51D0F63 2A14225B 2A9D0FC8 FCBD333E 4F2FF8FF 62E8F314 DA847046 802E54FC F99401D7
2 0 47 7F F9 88 32 A5 5E E1 91 4EDF 45AA 994 7700 AC03 E7B7 22CE 988E BE40 E73AEB36 6DFD2868 D677577F 8C928C42 4D078448 DBA65552 594BEADD 4EF6FC89 CD5FB101
1 0 35 30 26 19 27 01 50 E2 CC 73BE 63D5 8F81 52F DC16 4732 C68A 5521 250E 3320C172 8844267A F34303CA 8808CA79 12E09339 1B2FBA07 3E1DD4A6 556587F8 E40DD055
1 0 26 7C 04 F7 70 29 A1 E1 B6 9C0D 43EE C531 F9C5 F7C6 261A 70E0 CB3B B28A 24721821 B7A2CBA6 DE878896 DA9CCE F73BE91B 3834FF98 D63E34E7 C67D3F8F 3A6571D2
0 0 6A 81 63 DA 1A 2D 46 55 62 22D4 8E23 37FF 544A 3784 AE3E FEDA 1098 9AD ED19A322 151E5005 A761E0B1 8CAB1ABB 63F30D00 52164A6B E2230151 23FDEE5E 8E3600BE
0 1 5A 1B D0 32 96 EE 57 24 32 73F0 B3B0 7354 33A8 EADB FC0E 6E6D 5897 8AEF 817A3064 BAE6FB57 DB3789B6 E464C7F6 A3A7492A 34C0FFAC 7A71A03F E0A5A925 6DD226C4
0 0 17 A1 FA 2B D2 D4 00 CB 46 6879 15A7 D158 1D7 C574 A906 4EC6 861F 50AE DF1F0187 549AFCDB EA794CA2 2D2B774A C52855BA 3206FAF3 3F041967 FF9B9FF6 CAA3557B
2 1 EA 32 94 07 C8 E2 8C 98 19 402B DC15 EC34 448C 2CDE 183 B5C4 119B C174 BB8EEE65 FC4843D3 E2E0F0DC 1951B330 E0447677 E0DBAAFE 6FEA3A61 957926BC 89871885
0 0 3E DD C4 8C 47 C3 FA D0 A0 AAAA 4B1F 101F 787F 351E 4247 926A 3B42 2041 88C0CA3B EE1ACE24 3F50F054 C1E36E09 E2801D14 29FBA9A9 2B6F8311 2D646FAC 6503A89
0 1 89 2D BC 2D 21 75 80 1D 5D CEC3 70BA 3621 EFC9 8B8C 7CFD BE4A 57B8 1958 92EBEC65 D3A6D368 D60FA1EC 381DCDF 655F621D D59B9E4D B19D2AA CCF260AC 9353A1A1
1 0 C5 CE 05 4E 44 51 0E 2E CB CA56 74DD FF8B BCDB 7E37 5A28 E9DE 31BB FFA7 E4B15968 C5BCA7DF 4DDECE2F FEA98231 A8D9C4B3 76BF8793 EF884F1E 1FBA57D0 B8AAEC10
1 1 CC FE 03 A4 C5 96 6E 6F 6C 8E5E 8F7E 4A4 CCAB C4D8 AFF2 2ACC 6E60 72D6 BC357B21 F389A5C0 6DB213CD 2B8318C8 1985A8FE 4E0822FC A2066563 4DBC1AB5 7164D552
2 1 78 96 2F A4 17 B4 A3 25 51 A8C5 EA3 2410 83F6 FDD3 B96A 4FFF 965F 61A3 5C245489 89A5F649 1D117F75 3ED27D10 8EBC03DB B767580A DBA53408 A4969DB8 2405E965
2 1 CB 13 DD A7 40 44 DB D8 1D 7A0 A5A0 6AE9 A946 7158 9BFC 15E9 14F0 FEB1 FB750046 1D5DB3A6 A6499FD9 9E26621C 417597CF 9ACBD9DA E89CB536 A34D9C3F 6FEE9B5D
1 1 46 05 AA 31 16 68 5F 03 57 EA0E 585E 4B2B 5259 B111 AEC6 E739 41F3 DE27 C596A53D 96220355 E00C6689 4B89359E C39B644E 3DFE3D62 DEE2AFDD 34EED92F B0C5689
0 1 B5 2D 6D F5 D4 E8 26 2C 32 37B5 951A 5174 57A9 3EB1 941D CB87 B933 C1DA 493E98FC 7A79588D 868C82E9 375A12B0 BFB8331 9F3BCEB3 75BE8148 A12A11AF BAA1822E
