a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
FB 3C 1B C9 D5 F3 2F 05 E6 ED -0.296875 -0.301514 0.004639
D8 F2 DD 33 03 29 C6 FC F4 06 0.093750 0.088867 0.004883
EC FF EF 08 3D 15 1C 31 15 00 0.000000 0.004639 0.004639
EB E1 06 CA E2 E0 15 0F D9 E8 -0.375000 -0.380371 0.005371
F7 CE DD 08 2D F7 CF 3B 12 35 0.828125 0.826172 0.001953
35 CD DD D8 05 C9 D7 D2 DF 42 1.062500 1.033447 0.029053
DC 04 C1 20 3A 40 01 D2 CD AC -1.625000 -1.618896 0.006104
2C CA 01 E4 37 38 14 DE FB 02 0.031250 0.011719 0.019531
24 2E 2D FA E6 16 1B 1F F4 05 0.078125 0.082275 0.004150
04 2D 24 15 3A FD EF 2E 1F 26 0.593750 0.594482 0.000732
F1 E9 E9 0F 05 1C 1C 0F E4 D3 -0.703125 -0.715332 0.012207
E1 33 13 0B F2 0D FA C9 23 29 0.640625 0.639160 0.001465
F5 2C D7 EF 0C 07 F3 07 D9 E2 -0.468750 -0.465332 0.003418
CD FB E3 FA E1 C4 CD E0 17 48 1.250000 1.226562 0.023438
E3 27 EE 13 21 C4 17 11 C7 A9 -1.718750 -1.717773 0.000977
FF CD 11 FE 1A 23 22 D5 E8 D5 -0.671875 -0.655029 0.016846
D6 0B 0B 2C 10 21 3D 37 E4 10 0.250000 0.241699 0.008301
1D 06 E6 FB FB 2E D7 C6 02 1A 0.406250 0.394287 0.011963
07 3C 06 E6 C3 29 12 CA D3 0A 0.156250 0.162354 0.006104
F0 15 DB FD E4 2C 2E C2 C3 C0 -1.000000 -0.988281 0.011719
C6 3F 27 E0 3E 20 F8 E3 0D FE -0.031250 -0.032227 0.000977
E3 3B F2 F8 D2 FA 06 CC E0 F4 -0.187500 -0.179688 0.007812
3A 34 05 F2 E2 E9 F3 FF C5 AC -1.625000 -1.651123 0.026123
D7 1E 32 18 25 CE DC C3 01 B0 -1.500000 -1.517822 0.017822
07 34 DD CF E8 C5 32 CC DE BC -1.125000 -1.126465 0.001465
D7 E5 FF 1A 10 FE CC 1F E5 EA -0.343750 -0.359375 0.015625
E8 2D 05 14 C1 1F C4 12 FF 2E 0.718750 0.708740 0.010010
14 2D C8 24 F3 E7 DC 07 30 3E 0.968750 0.965576 0.003174
24 CB C6 DA 20 C2 C9 0F F6 51 1.531250 1.566895 0.035645
03 C7 0E E6 D7 18 F6 3F 1D EA -0.343750 -0.344971 0.001221
1B CD 32 CD 11 E2 EB 16 EA E7 -0.390625 -0.388428 0.002197
ED EF 36 FC 3D F5 01 E0 16 0A 0.156250 0.150879 0.005371
31 E1 D0 C3 1D 06 E8 01 DD 01 0.015625 0.020996 0.005371
0A E8 2F E1 0D F2 E6 D1 F7 02 0.031250 0.030518 0.000732
E4 23 D2 02 0A F3 12 F0 CB B9 -1.218750 -1.217529 0.001221
30 FA F1 C6 CF E1 1F 14 FE C3 -0.953125 -0.956787 0.003662
29 E6 1C 18 37 E3 E5 F7 16 36 0.843750 0.841064 0.002686
CC 11 F0 C0 EF D6 0C FB D3 D8 -0.625000 -0.630371 0.005371
35 08 C8 F4 16 14 03 DB E2 FA -0.093750 -0.077637 0.016113
32 21 F0 36 F8 C1 DE 11 3F 2F 0.734375 0.736084 0.001709
34 2B F8 2A FC D9 F3 F4 26 03 0.046875 0.035889 0.010986
E0 E5 14 ED EB 05 2B D0 F8 1B 0.421875 0.438721 0.016846
EC 16 F1 0B 35 E4 10 E5 10 EC -0.312500 -0.290283 0.022217
C3 C7 D2 D9 0D 0F 34 E6 24 F6 -0.156250 -0.176270 0.020020
C7 F4 E5 CD DC EF E3 1C C7 E0 -0.500000 -0.497314 0.002686
E0 18 E9 3C C6 C0 C2 C1 C4 B2 -1.437500 -1.434082 0.003418
C6 FB 36 C5 33 E7 24 FA C4 BE -1.062500 -1.068115 0.005615
F7 C8 23 03 E4 01 2A 19 09 24 0.562500 0.565674 0.003174
17 EB 28 ED F2 3C 2C 05 ED EF -0.265625 -0.276611 0.010986
28 27 38 1F C4 C9 FA 24 23 E7 -0.390625 -0.372314 0.018311
36 F7 25 D4 E2 10 FC DF CD C7 -0.890625 -0.909180 0.018555
32 D0 D1 37 14 EE E6 C9 F2 F4 -0.187500 -0.203857 0.016357
26 D7 21 06 0A E7 0D 1C 02 22 0.531250 0.520020 0.011230
0D FB C0 37 EE C1 26 CD D0 A0 -2.000000 -2.008789 0.008789
0E FF 29 FC 02 C9 E7 F8 CF C2 -0.968750 -0.987793 0.019043
CF 03 D4 C3 2D 2C C4 CB C8 04 0.062500 0.052734 0.009766
12 C3 1D FC 2F F0 EF 0E 3E 48 1.250000 1.279541 0.029541
D4 C9 0D ED 3D 2F FB FC F0 AF -1.531250 -1.533691 0.002441
1F D1 38 0F DA 18 D6 40 3A 00 0.000000 0.003418 0.003418
14 2A 37 01 C6 D8 2A 13 C2 BE -1.062500 -1.093506 0.031006
2C 20 F7 F8 E2 2C 14 2B 1E 17 0.359375 0.362305 0.002930
40 2B 3A 35 20 C5 CC E5 24 D8 -0.625000 -0.642578 0.017578
22 F9 0D 3F E4 D1 EE C9 11 CD -0.796875 -0.789551 0.007324
D2 C8 FF EA 1A E8 F0 17 18 13 0.296875 0.291504 0.005371
1D D8 C7 38 1F 3E 01 C5 C6 9F -2.125000 -2.112793 0.012207
DE 29 01 18 2A E6 34 D2 FD C6 -0.906250 -0.912598 0.006348
32 ED 40 39 02 20 E4 10 F6 E0 -0.500000 -0.495117 0.004883
06 EF 3D EA 01 10 3A 1B E1 0C 0.187500 0.169434 0.018066
FE FD 16 05 D0 2D 25 0D 29 37 0.859375 0.845703 0.013672
30 09 0B 0B 1C FF 2C CA C5 D8 -0.625000 -0.622803 0.002197
CE C7 E4 01 FB 2B F5 40 20 04 0.062500 0.053467 0.009033
40 EC 24 10 3B 3E D7 DF 17 20 0.500000 0.489258 0.010742
C4 20 CF F5 D4 CC 18 02 F5 F1 -0.234375 -0.226074 0.008301
CF 3C E6 CC 01 F1 08 FF 08 F7 -0.140625 -0.144775 0.004150
EB F9 F8 E5 0D 1F E3 28 FF EB -0.328125 -0.342285 0.014160
DF E4 FC 36 DD 39 32 3D 39 51 1.531250 1.538330 0.007080
E8 24 17 25 C6 05 FF D3 0F 0D 0.203125 0.206055 0.002930
FF EE 2B 3A 3B 05 2A 0C DF 04 0.062500 0.058838 0.003662
EB 07 F2 ED FB FD 21 C3 FF 0B 0.171875 0.175049 0.003174
0C 35 E6 09 E8 26 D8 07 3C 54 1.625000 1.628174 0.003174
F2 FF C1 0C C8 0F FE 32 C7 DD -0.546875 -0.525635 0.021240
3F 26 36 37 CB E9 C9 16 01 B2 -1.437500 -1.442627 0.005127
34 0E FE DC 11 05 36 CC 21 46 1.187500 1.179199 0.008301
19 0B D2 01 02 2F 0E 3F E3 E3 -0.453125 -0.456543 0.003418
0B 1D CC 2B 38 C6 20 03 14 EC -0.312500 -0.322510 0.010010
C6 05 1D C5 11 23 15 E6 F8 0E 0.218750 0.200195 0.018555
34 1E 2E 02 FF 0A 3D 3A 20 49 1.281250 1.273926 0.007324
D8 35 C5 CD 0E C4 D9 36 30 EE -0.281250 -0.273682 0.007568
1C 17 1D 01 1E 0F F5 40 D8 E6 -0.406250 -0.397949 0.008301
E2 33 E7 02 2F 0A DF E0 CC CA -0.843750 -0.846436 0.002686
F3 2D 3E 0C CC D6 2F 3D F5 1B 0.421875 0.421875 0.000000
D8 3E 38 31 38 C4 3C FE 24 FA -0.093750 -0.096191 0.002441
F5 EA 15 C9 DA 15 1E C6 2B 54 1.625000 1.593750 0.031250
FC 2C F3 C1 F8 EC FD C1 30 51 1.531250 1.521484 0.009766
2D E2 CE F1 C6 CA 12 E9 01 E8 -0.375000 -0.361572 0.013428
03 CA CE FD 0C C1 24 12 F6 0F 0.234375 0.230469 0.003906
35 12 01 30 E5 C6 04 D0 33 EB -0.328125 -0.368896 0.040771
15 E0 D2 2F 29 D9 C7 3A FB 58 1.750000 1.742432 0.007568
36 02 2B 2F E5 F9 F2 18 21 12 0.281250 0.284668 0.003418
40 C3 04 F8 CB 18 D2 23 E3 A8 -1.750000 -1.751953 0.001953
21 CB 32 DB 06 0A 01 EE 0B 11 0.265625 0.265625 0.000000
FB FA ED 14 D3 32 CA FB F4 01 0.015625 0.020264 0.004639
18 1D DE 09 3B CD 3D C2 E6 BE -1.062500 -1.064209 0.001709
ED D5 32 E2 D5 28 03 1C F3 DA -0.593750 -0.592041 0.001709
2A 28 DB D2 E8 F9 FE 1F E7 BF -1.031250 -1.035156 0.003906
10 FE 3D FD 2B FB 18 3D DC FC -0.062500 -0.079346 0.016846
0E FE D1 18 28 CF 18 C2 CC B7 -1.281250 -1.290527 0.009277
2A D3 1A 26 C8 D7 EA EC 2D 10 0.250000 0.254150 0.004150
DD E1 CA 02 11 EC D4 E8 E4 09 0.140625 0.136963 0.003662
DD FC 26 36 13 CE 35 FF 38 48 1.250000 1.239990 0.010010
10 0A C8 17 21 C6 30 15 1B F8 -0.125000 -0.129150 0.004150
C4 13 01 3E 3C 27 30 31 12 16 0.343750 0.336670 0.007080
39 11 08 FA 15 FB DE E1 14 25 0.578125 0.562988 0.015137
EC CE 37 EA 3B 3C FD F9 EA B5 -1.343750 -1.366943 0.023193
D7 E9 3E D8 2E 3F C5 F3 E4 A0 -2.000000 -2.017822 0.017822
FA 35 01 C8 13 0D 2D 08 CC CF -0.765625 -0.770508 0.004883
0A CC 15 35 33 EE F2 3C F5 39 0.890625 0.885742 0.004883
30 0C 22 2C D4 23 31 E3 17 03 0.046875 0.041504 0.005371
C8 3A 35 33 C5 25 02 1E 3C 66 2.750000 2.667480 0.082520
E4 EA 2E 0E F5 E9 C1 CE F1 C6 -0.906250 -0.914062 0.007812
27 26 2C FB C9 D1 D3 2C 19 BC -1.125000 -1.106201 0.018799
31 C9 E6 24 D0 DF 3E D4 E8 B6 -1.312500 -1.286377 0.026123
01 E7 D3 0D E1 FA 14 09 1D 12 0.281250 0.291016 0.009766
0D F1 DC EC 02 DC 02 16 C7 C8 -0.875000 -0.877441 0.002441
C5 D7 CB F2 D4 F0 E1 02 1E 55 1.656250 1.656982 0.000732
3B 1B D2 C1 EB E2 FF F9 0D F5 -0.171875 -0.178223 0.006348
1D E9 FF 35 E9 36 1C F7 DA BA -1.187500 -1.183105 0.004395
1A D2 02 C1 FA 24 2E 13 C3 AA -1.687500 -1.665283 0.022217
1E D4 35 D9 C5 D4 D1 D9 D9 CC -0.812500 -0.805664 0.006836
07 3B 05 30 06 27 29 F6 EA 0A 0.156250 0.161133 0.004883
FE EB E7 CA FC F3 1F CD 08 2C 0.687500 0.676758 0.010742
34 FB 27 E8 27 12 F5 06 CB E1 -0.484375 -0.494873 0.010498
C0 23 2B CE CA E9 DB FF 0A 1B 0.421875 0.427246 0.005371
11 E5 04 09 E4 14 E0 FD 1E 0C 0.187500 0.182861 0.004639
D9 02 29 EC FD 33 14 D3 F5 14 0.312500 0.301514 0.010986
2F 2D 1C ED 17 E0 17 16 15 13 0.296875 0.295654 0.001221
DF 3E 38 1D CD D4 29 0F DB F5 -0.171875 -0.166504 0.005371
D9 0A 40 35 3B CB F4 E4 0E BF -1.031250 -1.022217 0.009033
CD F5 12 14 C3 EC 04 FF 1A 47 1.218750 1.232178 0.013428
18 F9 FB F1 09 03 EA DE 3A 43 1.093750 1.105225 0.011475
F9 24 16 06 D2 CC 05 D8 17 FD -0.046875 -0.050781 0.003906
EC 3D D7 C3 0A D7 3D 2C F2 9F -2.125000 -2.144043 0.019043
D9 CC 38 D9 E8 29 27 D0 3A 54 1.625000 1.604492 0.020508
1E 02 F0 C3 03 F6 DF 06 1C 1E 0.468750 0.494141 0.025391
0D F9 3E 2F 27 25 3D 18 0A 4D 1.406250 1.415527 0.009277
2D 05 C3 D1 E1 30 18 3D 1E C8 -0.875000 -0.870605 0.004395
F0 D4 20 0D E2 DD 3B D8 3C 59 1.781250 1.764648 0.016602
E8 EC FA 04 18 F4 31 D5 F3 E6 -0.406250 -0.398926 0.007324
23 D1 27 F6 E2 C6 C9 0F FA F1 -0.234375 -0.244873 0.010498
3A 1E F4 F8 F8 D4 E5 C3 C4 BA -1.187500 -1.174805 0.012695
36 33 FE E8 C8 3A D7 FA C4 C6 -0.906250 -0.898438 0.007812
C4 FC EE 08 FC F9 F8 C1 EE ED -0.296875 -0.303711 0.006836
E2 D9 3B F4 22 3A 32 F2 D2 D0 -0.750000 -0.758789 0.008789
CB 22 CA E4 E7 E9 21 DA D5 D3 -0.703125 -0.714600 0.011475
D6 3E CA 2F DE 3A C5 3A CD 5A 1.812500 1.873047 0.060547
2D 13 E4 FB 1C 0F CF E7 EA 19 0.390625 0.398926 0.008301
FC 39 2F 3D FF 0F 36 F6 3B 54 1.625000 1.602295 0.022705
03 C0 10 0C D7 D0 1C 1F 2B 53 1.593750 1.592041 0.001709
D9 D0 35 E1 39 32 07 DB DC B6 -1.312500 -1.320557 0.008057
36 34 FC 24 08 05 D8 D0 D2 C4 -0.937500 -0.932617 0.004883
FB 24 D9 CD D4 CF F5 10 0C ED -0.296875 -0.283936 0.012939
19 C9 CC 23 05 DE 2D 30 0F 23 0.546875 0.560303 0.013428
F2 0F 2E 36 18 29 0C D2 CD BA -1.187500 -1.200439 0.012939
1A FD F5 27 2C EA 1C 17 DF FB -0.078125 -0.076416 0.001709
23 F9 FD DD 06 01 CC DC DB F3 -0.203125 -0.182861 0.020264
D5 1D CE D1 3C 02 36 3A 29 B6 -1.312500 -1.299805 0.012695
06 10 CD 27 07 17 2A 34 28 2E 0.718750 0.697266 0.021484
DE 2F D7 E7 F6 28 E6 2F 20 40 1.000000 1.015381 0.015381
18 23 21 CF 17 19 04 0C 19 29 0.640625 0.627686 0.012939
D0 E6 DE EF E4 08 04 16 D6 E0 -0.500000 -0.503418 0.003418
0C 1D 09 25 2B E1 3A 02 39 3C 0.937500 0.942627 0.005127
05 01 17 E1 05 E3 E9 33 3B 1A 0.406250 0.405762 0.000488
D3 33 10 C1 32 FF EB EF D2 BD -1.093750 -1.101074 0.007324
DC F5 CB 35 E8 FD 1E F4 0E FA -0.093750 -0.105713 0.011963
25 DD 2C D8 2D 33 D2 D8 30 27 0.609375 0.617188 0.007812
FE E5 35 03 C9 3C 18 02 3A 38 0.875000 0.849609 0.025391
15 34 DB C8 3F C2 EA E5 E7 EF -0.265625 -0.286865 0.021240
DD CB 26 3B C8 3E 03 31 EA 05 0.078125 0.066162 0.011963
EC D3 31 D9 D6 DD 28 0D F6 33 0.796875 0.788086 0.008789
D9 FD E9 33 EC 15 1F 17 C6 D8 -0.625000 -0.618896 0.006104
F1 2D E3 34 31 D3 09 E9 33 F1 -0.234375 -0.232666 0.001709
F3 CC CC 16 2E D8 C8 2B F6 45 1.156250 1.147461 0.008789
FA D2 C8 EC 07 15 D8 01 19 2B 0.671875 0.686523 0.014648
FE 2B FC 15 28 0E 06 01 D1 D9 -0.609375 -0.607666 0.001709
36 ED FC F4 DD 28 1B 37 14 DE -0.531250 -0.521973 0.009277
F8 3C 3F FA E7 3E C5 26 FB FA -0.093750 -0.084229 0.009521
27 D8 19 17 E3 D4 F0 3D 0A 24 0.562500 0.554688 0.007812
D2 DF 2C CC CA 1D 01 C1 F5 40 1.000000 1.011475 0.011475
1C 2D F5 F2 26 3C EC 04 02 3F 0.984375 0.990234 0.005859
C1 13 F8 CC 3B C6 22 DE 16 E2 -0.468750 -0.467529 0.001221
FD 22 25 D5 2A EC DE DC 33 2A 0.656250 0.670898 0.014648
05 27 1D 03 0A CA E9 10 0C E3 -0.453125 -0.465576 0.012451
08 F8 E9 1C FC DE 05 D7 3E 2D 0.703125 0.718994 0.015869
0F C2 2A E2 C8 0B 32 D3 02 20 0.500000 0.501953 0.001953
3E 23 22 1F FE 30 D1 D3 3B 24 0.562500 0.571045 0.008545
27 D7 DC E8 FF F0 19 40 C9 B6 -1.312500 -1.303467 0.009033
1C C4 F3 EC FF 40 E8 ED 29 F7 -0.140625 -0.134766 0.005859
F5 20 C8 21 07 EE 1F FA FF D7 -0.640625 -0.647217 0.006592
F7 D0 FA D7 0C 37 29 38 ED AC -1.625000 -1.588379 0.036621
D0 DD F9 32 FA EF 17 DF FF EF -0.265625 -0.242188 0.023438
0A C4 24 F6 FD 16 35 2D 0F 10 0.250000 0.260742 0.010742
D8 D9 CF 0F 12 1A F2 3A 13 11 0.265625 0.253418 0.012207
EE 2A FF 1B 15 E5 D3 D7 E3 BE -1.062500 -1.081543 0.019043
E0 01 0D C7 1C 16 DE 05 39 21 0.515625 0.499756 0.015869
1A 23 CD 07 11 C7 3F 01 E0 AC -1.625000 -1.661865 0.036865
03 CD F3 10 E0 1A 40 E1 FC D0 -0.750000 -0.733887 0.016113
2E D8 24 05 E7 04 FE 26 18 06 0.093750 0.083984 0.009766
27 F4 2E 31 03 3D F4 CC CD AA -1.687500 -1.703857 0.016357
20 F6 CA F2 35 F9 09 CE 0E 2C 0.687500 0.702148 0.014648
29 04 FC C8 11 25 29 2A DA C0 -1.000000 -1.001709 0.001709
39 E5 0C EB E2 F5 2C 2E 16 F9 -0.109375 -0.108154 0.001221
25 04 E8 01 05 C9 10 0B F6 F1 -0.234375 -0.255859 0.021484
F2 DA C3 2F 14 DF 05 E0 CD C0 -1.000000 -1.000732 0.000732
F6 F7 07 CF 3D 2D E9 39 D4 AA -1.687500 -1.656494 0.031006
DA C9 FC 0E 21 C4 D3 F8 F0 11 0.265625 0.266113 0.000488
23 24 FF 05 CB D2 CB 07 2A F5 -0.171875 -0.179443 0.007568
38 35 D6 0B FA 33 38 F7 EE EC -0.312500 -0.301758 0.010742
C1 27 38 09 CB CD 25 27 FA 34 0.812500 0.827393 0.014893
F8 15 3E F1 DC 04 FB 27 18 0F 0.234375 0.247314 0.012939
C8 18 09 C6 E8 11 CB 01 3A 46 1.187500 1.203369 0.015869
38 F7 22 12 18 1F D3 C6 2D 16 0.343750 0.334717 0.009033
E2 DE 0A F6 0E E1 23 01 D7 E4 -0.437500 -0.402832 0.034668
DD 10 F6 3A E8 FF C5 2F 2D 56 1.687500 1.713867 0.026367
E2 3F C4 0A 04 0F 1A 2E ED E9 -0.359375 -0.364014 0.004639
2F C4 D0 2D 09 E4 EA D3 D6 E7 -0.390625 -0.379395 0.011230
1E EB F2 28 E9 31 32 0A F9 D9 -0.609375 -0.602295 0.007080
E9 F8 10 3B FF 1B FB 33 FA 26 0.593750 0.574219 0.019531
02 19 14 34 18 20 C6 D6 37 10 0.250000 0.250000 0.000000
12 3F F8 1F 08 1A 13 E7 C4 D2 -0.718750 -0.728760 0.010010
EA 05 DD F5 21 06 D7 E9 3B 46 1.187500 1.164062 0.023438
DE 24 CA D9 2B DB E8 35 07 CF -0.765625 -0.760986 0.004639
F9 E4 3C 28 DB 2E E8 1C DE CA -0.843750 -0.860596 0.016846
F2 06 22 FF 39 DB 02 12 EB DC -0.562500 -0.564941 0.002441
2E 0B 16 C0 36 20 CE 24 C1 BC -1.125000 -1.123047 0.001953
D3 ED 05 CF 05 3D FF 2D F8 C0 -1.000000 -1.002441 0.002441
C1 E4 01 29 D4 C8 ED 37 1E 60 2.000000 2.074219 0.074219
C4 07 1A C6 11 14 3F 10 E0 DE -0.531250 -0.541504 0.010254
33 18 34 2E F4 E8 12 D1 D7 B8 -1.250000 -1.229980 0.020020
0B 39 3B E0 F1 D0 12 DD 2B 20 0.500000 0.496338 0.003662
1D 28 1D 0F D4 D7 FC E1 0F D8 -0.625000 -0.619385 0.005615
DB E7 2F ED DE C6 22 DC 14 52 1.562500 1.530762 0.031738
C2 C8 32 13 27 05 C9 C6 CA 9C -2.500000 -2.442871 0.057129
F4 1B 25 E2 EC 1F 32 28 37 49 1.281250 1.281006 0.000244
0C E3 C2 F8 E3 D1 F7 0A 12 2A 0.656250 0.645752 0.010498
0A FE C2 E6 D5 39 26 1B F2 BC -1.125000 -1.098145 0.026855
F9 F8 2E E8 DE 25 14 08 F2 FC -0.062500 -0.055176 0.007324
17 C7 38 C3 C7 30 30 D3 0D 22 0.531250 0.541504 0.010254
D5 F9 D8 1F 28 DA 33 21 DD BB -1.156250 -1.150146 0.006104
E2 06 1B 36 E3 07 CF 09 27 29 0.640625 0.627686 0.012939
C7 11 1A D8 02 18 E8 0B C5 BC -1.125000 -1.109863 0.015137
0D F2 3F C4 2E C5 1F C1 EB 4E 1.437500 1.419189 0.018311
0A 24 C5 F1 05 3A EE D3 DC 1A 0.406250 0.383545 0.022705
E7 1E DA F8 31 0A D6 E7 EA F8 -0.125000 -0.131104 0.006104
0D 0F C7 10 C6 2D 18 D8 15 F5 -0.171875 -0.181396 0.009521
FE 13 F3 FF E6 2B F6 2D D7 E6 -0.406250 -0.407715 0.001465
06 23 23 D0 C5 D6 C7 29 3C E0 -0.500000 -0.475342 0.024658
DB E7 EE D5 07 3C EA C4 DD F0 -0.250000 -0.249756 0.000244
3E 06 D6 14 CF C1 11 1F 33 FD -0.046875 -0.060059 0.013184
3A D8 CA D6 36 E2 12 22 CF EE -0.281250 -0.293945 0.012695
2F 04 DB 04 FF C6 07 C6 1F 12 0.281250 0.296387 0.015137
37 22 40 F8 EB 01 40 27 D5 FF -0.015625 -0.021729 0.006104
C5 E4 C8 C3 06 30 25 3E CA 9A -2.750000 -2.687500 0.062500
11 0A C8 D1 E6 35 30 D7 2C 21 0.515625 0.523193 0.007568
3E 15 0B EB D5 C8 04 E7 21 EE -0.281250 -0.283447 0.002197
F4 DE CB FB 3F DE 1F 12 35 20 0.500000 0.502686 0.002686
20 D3 0C 32 D3 1D FF EE FF C6 -0.906250 -0.908447 0.002197
C2 34 E2 D4 EA F7 22 EB F0 FC -0.062500 -0.054688 0.007812
25 C4 08 2C EA 07 E7 CD CE AA -1.687500 -1.679199 0.008301
CC 22 11 DE 18 E6 09 EA 3C 28 0.625000 0.636963 0.011963
E4 0D 11 33 EA C6 ED FA CB C0 -1.000000 -1.015381 0.015381
1F E4 DD 06 14 22 E1 C5 33 39 0.890625 0.894287 0.003662
F6 3A 35 D1 D5 1F 15 F4 CC 09 0.140625 0.140869 0.000244
C9 E6 09 EA DC 36 0B 2A F0 ED -0.296875 -0.310791 0.013916
12 3D 20 27 D2 D8 1F E6 D9 B3 -1.406250 -1.412598 0.006348
D0 0F FE F5 11 27 3D 10 38 2F 0.734375 0.745850 0.011475
01 37 C7 C1 1D FC 18 1C DF B6 -1.312500 -1.326904 0.014404
39 06 22 11 3D F5 F2 1C 2D 51 1.531250 1.535889 0.004639
26 EA 1F DE 0C 2E C8 1F D8 B2 -1.437500 -1.441895 0.004395
FD E2 3C 28 C5 09 CB D9 23 D7 -0.640625 -0.633057 0.007568
18 F3 28 18 F3 17 0F 1E C2 CC -0.812500 -0.795654 0.016846
F3 F3 21 25 2B 18 39 0C 22 38 0.875000 0.886230 0.011230
03 C5 19 20 D0 F1 30 02 35 4A 1.312500 1.317627 0.005127
FA F4 14 30 1E 35 14 11 02 08 0.125000 0.128906 0.003906
3B 3F E3 07 2B 2D F3 19 0F 56 1.687500 1.680664 0.006836
D5 C5 28 EE CF 23 11 F2 3F 48 1.250000 1.222168 0.027832
2E 06 3E DF C9 27 31 D1 06 2A 0.656250 0.653564 0.002686
E5 08 37 C4 D9 29 E1 FF 06 01 0.015625 0.029297 0.013672
DC 01 36 E4 33 26 E8 D5 1D 00 0.000000 -0.008301 0.008301
1D D7 DE F8 15 07 0E FF D6 D6 -0.656250 -0.691895 0.035645
01 C3 40 F8 DD 35 3E 08 F6 FF -0.015625 -0.000977 0.014648
C4 35 2C DB C1 F2 D2 FC F7 08 0.125000 0.143066 0.018066
E8 1D CA C9 05 F6 36 EA FA D8 -0.625000 -0.610352 0.014648
0E 11 34 F3 E9 30 E8 18 2A 19 0.390625 0.395996 0.005371
DB C0 EA 16 FF 1D 34 F7 2D FC -0.062500 -0.068604 0.006104
20 D1 DE 38 2D 38 C9 06 30 3F 0.984375 0.997559 0.013184
F7 11 E1 C1 FA E6 C8 C5 1E 56 1.687500 1.705322 0.017822
C4 27 27 28 22 CC 3C F9 FD DE -0.531250 -0.537109 0.005859
EE 1D E0 26 F2 D2 FB 3A EB FE -0.031250 -0.015137 0.016113
CD DB E1 FC 29 F1 0B FF 17 FB -0.078125 -0.097900 0.019775
C0 19 28 C1 19 ED 1E 35 C7 A4 -1.875000 -1.919434 0.044434
C0 F0 F0 1B 29 13 E6 DD 30 F9 -0.109375 -0.093994 0.015381
EA C8 3A DD 20 C5 C7 38 0F E4 -0.437500 -0.416504 0.020996
EE 3D FF E4 01 0F D9 E0 3A 4B 1.343750 1.353516 0.009766
D5 2F D8 3C DA D1 F6 DF F3 D1 -0.734375 -0.729248 0.005127
08 01 27 D7 F0 27 C2 2B FF BE -1.062500 -1.058105 0.004395
29 0A DB 31 EA DD 03 2F E1 F0 -0.250000 -0.254883 0.004883
D3 15 E2 12 D0 0A FB 13 22 47 1.218750 1.229980 0.011230
34 E7 FD 26 F9 F9 F2 08 0C 0F 0.234375 0.225830 0.008545
2E FE 11 17 16 02 F4 22 F7 0F 0.234375 0.246582 0.012207
29 10 19 C8 EC 15 DC 0D F0 CF -0.765625 -0.765625 0.000000
C1 09 2B 15 17 3A 23 2F 1E 36 0.843750 0.850830 0.007080
D2 C4 DB DD 1E 14 D6 20 01 DE -0.531250 -0.508301 0.022949
D6 CE C9 40 E8 EB 1D F9 1B 1B 0.421875 0.425537 0.003662
CB D2 23 C2 20 34 EB 36 21 B2 -1.437500 -1.479248 0.041748
E5 35 0F C9 0A FD E4 39 DA AE -1.562500 -1.566406 0.003906
15 32 E0 2D C8 0E EC EF D5 CC -0.812500 -0.818604 0.006104
CA 14 ED 29 DC CE C5 0B 3F 53 1.593750 1.598633 0.004883
04 31 CF DD D3 31 14 0F EE FA -0.093750 -0.106445 0.012695
11 18 11 F4 2E 14 E9 C0 04 1E 0.468750 0.462646 0.006104
E1 E1 3B 20 34 18 FC 27 E1 CC -0.812500 -0.812500 0.000000
DC FC 29 3F 0D 0A ED FA F6 DC -0.562500 -0.562744 0.000244
28 03 2A FC CF 2C F4 23 F0 C9 -0.859375 -0.853516 0.005859
3D D0 D9 E7 E4 40 24 11 2D C5 -0.921875 -0.910400 0.011475
10 FD C1 DC 26 2D FF 05 23 29 0.640625 0.633789 0.006836
D7 F0 14 26 36 F5 D2 28 3C 26 0.593750 0.586426 0.007324
25 C3 E6 FB 18 15 EF 3F DE DA -0.593750 -0.596191 0.002441
2A 2B 1A F9 DC EC C8 D9 D2 AD -1.593750 -1.586670 0.007080
C4 C4 0A DD F1 C5 C5 31 DB FB -0.078125 -0.056885 0.021240
E4 11 0B 14 03 37 27 FF DA EE -0.281250 -0.286133 0.004883
D7 E1 3D 07 3B F4 3E 10 DB F8 -0.125000 -0.127197 0.002197
CB F4 02 E5 E0 DD 08 E1 04 33 0.796875 0.787354 0.009521
E3 18 E9 CA 14 2A F6 FF 34 40 1.000000 0.986328 0.013672
CA C4 37 1A FD EF 2F 19 08 46 1.187500 1.203369 0.015869
12 24 01 D2 E4 3E 3C 36 10 05 0.078125 0.080078 0.001953
D3 04 27 CE 1C F0 3D E2 DF 06 0.093750 0.108154 0.014404
EF CC C5 CC E6 FF F1 FA CA E5 -0.421875 -0.430908 0.009033
10 21 FB EE C6 1B C8 CD D3 E5 -0.421875 -0.419678 0.002197
C0 C2 DB DF F8 C1 1F E6 C6 05 0.078125 0.101807 0.023682
01 F1 26 31 02 F6 40 C4 3C 37 0.859375 0.850586 0.008789
EB 24 31 21 E9 F1 EB 21 E9 EA -0.343750 -0.358643 0.014893
