# widthSeld, typeSel, A0_8, A1_8, A2_8, A3_8, B0_8, B1_8, B2_8, B3_8, C0_8, A0_16, A1_16, A2_16, A3_16, B0_16, B1_16, B2_16, B3_16, C0_16, A0_32, A1_32, A2_32, A3_32, B0_32, B1_32, B2_32, B3_32, C0_32  
2 1 E0 79 DD BE AE 66 BA B2 78 6EC2 5799 A118 D136 5EBC FF02 687F 7575 0CBC 8C264CD3 DAD0988D F1F7E5C0 8C2354F6 9C154BD8 76AFF35D 1971BD3C D7E121CF F46D0F3F
1 2 BB 88 E7 CC 23 0D 49 4C 25 B910 CC4D BE29 B2A3 D1FF DC40 31B8 7CED 13B8 5441E6FA 0178AD59 78B593A5 3E1BCBE5 006FBBDC 2DF136A3 821FC972 859098BC F93C9635
2 2 BC 47 69 9F A9 AB F1 90 56 2DBE E006 0C11 D073 C7F8 FA72 B56F D816 FA0A C02DB4AA 5644B18D 3D762145 C0F4E1DA EE1CC7E0 57F3F488 C5AD6D8B ADD36FD3 E3B64106
2 2 2B D8 AE 66 9D 82 44 80 9B 782D AF43 F43B 1202 5C95 A549 3722 41E5 B65C 1C160B1A B39D603F 79E18136 2371627E AF6F7005 E86A8A25 F3F9DDEE 9A3C4E67 B093CEDF
0 2 9E AC BB 9D E1 69 4E 71 30 021B 34CB 7B94 76BF A077 5A06 2086 9691 1F2F B2577C35 13DE8764 75E5AB64 BF7D71FF 07A258A6 6AE828B6 B5501D54 60BAB267 11FFC36A
0 2 84 FD 36 12 03 AF 30 DD 65 5101 D6B8 7A8B D006 97AD 94C8 F522 2244 930F C925D19D AC05E410 FFC832F2 D1F2A814 E06240C0 458FEF90 1E078B8A B2C1A081 C788F4DB
0 2 39 19 00 3D 73 01 FC 4D 41 78A3 613F 8944 1844 3FFC 0472 090B 6958 EEBA 1E36BBC1 72FD2471 5699D003 15409735 6F7738D9 4290B01A 7A6F2D75 2B69AAD0 01A9E4CD
1 2 F9 25 66 99 7F BF E8 CF 3E 15AC 7E96 3A19 AF49 D5BA F9E3 90C9 4D16 FA52 278C5FCF E851DBDF 92F878BE F8E622A5 6329F83C F2FF4D5D 0F594CBF CA668B37 42E32DBA
0 1 29 E0 DD AB 7F 16 70 16 22 4CEB 874B 099A CAEE B43C EEA6 E578 9AC5 9B4E 502BF36B AD67DD27 8E25C598 29938985 1FD16B25 B36F2368 1ED40B64 2C505CEB A326E76A
2 1 19 9E 60 A4 F1 6F B3 DC 64 E778 719D CA5E E3D6 49AF CD26 0FBD 2F27 FC69 B932FCAB 1A800784 5EB1C536 9627E0E8 1BFA9E7F 5FE55ECB AC66AD13 F193A2FE D264206E
2 2 0C 6F DC C1 18 D8 D9 1F C0 04DE EB0B A85D 0F99 46AF 037A 5E89 C3A8 BD82 02313C37 6DE74DE1 4E29B572 3376DC07 928ABFB0 E88C54F9 10A6A1FC 7A83347F BDC37E1A
0 0 5A 5A EA 63 0A 1D 5F 51 8E 1803 66F4 AD39 FD00 C829 212A 71E5 9512 37A0 413E909B 1560E135 89A05B5B B21C79C7 71353033 56658244 D39F878F FA5BE954 6B7C6485
2 0 4E D7 1B F0 5F F2 56 67 42 46AB 6EAD 9F0E D8AC E82C 9B0E 0A94 AFEF A79D 2DC0BC0B D6656BB5 59CF6EF7 D4172D99 87B6305E 2EA3B069 EE73C29D 79571E51 E03E3855
0 0 6A DF BB 73 8D 89 7A 12 F1 2F5F 9FD3 E020 2D2B D95C 682B 38A7 72CF 5A4A 4D907824 F1DDE4A7 9DA3DFB3 1006D4BA 62B1C013 A324E63F E490791C 133B89B4 FF9BF1CA
1 0 5A 13 58 7F F7 06 50 98 A2 8160 E950 B866 106F D0FC 55E0 D689 4B7B C49B A2C4663F 94BE91A3 8D1CBAC4 9136A38E 8F32A4F2 EF374098 F45B7517 E62D45BA C43864B3
2 1 CF 80 26 54 0E C3 06 C5 14 703C 1B07 2557 4E13 C443 D551 32A6 3214 3712 FEFE8017 FE5DB2BA 99531803 1DEC72D3 C7E44134 6A476456 10009470 3C6FD431 4635C43F
2 0 8F CF D1 E9 32 06 02 A3 E0 1235 8FB2 ED03 5C50 F560 789F E659 B300 A339 1028B4E4 59208410 8B1792E6 5D4F6390 F0DA23AA 04C97BAF BB3C1915 E359809E D8F3A4DA
2 0 CB C4 90 0F F1 C0 BE 83 BB 56AE 9D68 20F7 74ED 1B60 221C 1A4C 2D9B 6021 C0DA8359 D905ED9F 8FF19CAC 2CE8F374 0D7BBE8A C1A25E71 3795E16B 5E30211B DFAD884D
1 1 31 D3 08 06 FA B9 61 C7 D2 38E9 2856 62CD 66FA 8655 13A0 F31D 7C87 6696 7C9AABE3 2A5DAEB7 EE0158C6 782448A8 25A5E88C B29552D9 00E08552 9E406D0F A7BC6802
2 2 D7 14 F2 E5 A9 19 87 D7 96 4B54 99DA F8AC A12C 6C95 B478 B3D0 E01B 188A 1DA66653 6B84F10D 9878F256 A058505A 7031CA2C 4CF3C73B F89FA0D9 874E7711 43C6C119
1 0 F2 6D 8C CD 02 C1 0B A9 97 FECC 714E 4CFD 5342 35DD 513A 7593 570D EFE0 4CE514D6 AAAA2A97 7048FBB7 34A01BE1 78649AA0 307E0488 2BD0A017 373B0F43 D21ECF00
1 2 DE C4 63 47 B2 11 DA A8 F1 8D05 6FFB 4EE1 1935 556D 1B70 DD54 8BDD 4942 92E108B8 AD0B2BC4 57845314 F8E01B64 E30185B2 72DE05D8 6ECD0D09 9A62A18B 679A11FD
0 0 2F 90 98 EB 0E A1 43 35 23 6A19 7F44 CBC9 3B08 A027 6432 0002 5686 C0B2 5DF84C66 9D0D406D 64C0DB2B 929A440F 76807687 C6EC9663 9933DF33 B2550B12 89A97BD7
1 1 E8 EF 24 42 CC 26 0D 3C 18 273E 347F E52A B01B E332 7327 9999 37FA 34E8 F4A01085 8776210B 68E29FFE 1234ED37 E68EB9E8 2DA60DA1 B39BA8E9 939F1209 25C17B1E
2 1 6A E3 8D 02 41 6F 7B B0 A9 F194 4533 3842 86B1 A89D 410D DB93 532C 0031 6B692EB6 E920D123 24F7C747 FBA3A930 5BAA4FD2 1A08354B 6AF2642D 32501E98 A70F1557
0 1 09 C6 45 A1 08 97 94 CF A9 9C70 CA8E 5FD0 C674 3FCB C014 34A2 3789 965C 7F3DE06C E4597D42 0E25A50C 8D93F08C 8A961309 5CED75EB 0DC89182 C2F00F27 9B14DA26
2 1 C4 B9 99 37 8F 39 31 74 99 7FDD CA5B 9CEE AD69 03C8 4968 2F99 9BE9 282A 3A23C404 47A422E2 61A562D8 4B8F8687 52186EC7 AB4DF085 05E3A806 4B3A5C22 FAA76BFC
2 1 A9 A4 20 D5 D2 49 3B 6C 6E 9FD4 DFB9 FAC8 E712 C8A9 97C6 024F 1E87 F4DD 10113AEA 88B2C58C 6BDBCDCB 4D6B4694 AB86613C 3B6EE8B0 6B3BB617 6FBB1794 23ACF36F
1 2 05 53 9B 92 99 5E 08 BE 50 823D 8F97 69B2 8249 8AC7 3497 4496 A39D B66E AAA8010F 9F77A889 17A796D9 87C96F36 83DBF52A CAB1DF68 61D901A3 B2199B84 03F62EEC
1 2 D8 AA 84 EE 23 C8 2D 06 DE 8FD6 EBB0 55CD 1CEF C386 B2A2 2469 CEF6 1C55 481A5CF2 47E8121F FA312A8B AE7A6CDE BB13ECFC 09ABC22D F17CB945 00262723 A2740A20
1 2 66 08 D4 C1 9C C4 9E 3F 5D DED5 B0EF DC0D E934 BBCF 7B8C 722E 0205 1097 A43DE38C 03D9C41D CC95D892 3C0723A0 032159E3 4493EFD2 8F323128 700DD121 F4030B65
1 0 3B 00 14 60 3C 62 9C EB 75 519E 93EC D187 9E3D 03DB C23B CE1B 0F51 4B13 E6FAB1D7 07231EED F7A0447F 8AA331E8 A7E65C6C D9B3C7C8 6FC938DD 6192BDE0 8479C6F2
1 0 35 FF 60 2E ED 79 FB C0 98 D69E CACD E4D9 35F3 9D41 0DF1 A3C1 70C7 2FFC DBCF61A1 88A24C93 648BEA5A C22A935A 1F74D2ED 6058C97C A3B154AC FB9A881D 22A0ACD9
2 0 97 EA 7F 80 33 1F D1 BC 47 E726 37E1 BE75 6019 F51C 5579 22F3 7FE8 CAC6 8781C760 D35112D9 5711DAA6 720CBC8C 911618DF AEDFA0B0 3C33E884 8B9C054B 7465FBA8
2 2 02 C3 6C 8B 6F 97 9B 74 6E 3725 FE3B D00F CB0A D5BA 0BDF C5F0 A703 693C 6B63B17A D5B15B1D 4A2E1DCB 0EDD87DA 3E40014C 8BAE29F0 3E2F6A61 D5CD5EDE 518A9B7E
0 2 E2 D6 69 6B F9 25 E5 A8 ED 628A E72D F838 338A 1F75 26AE 9610 0159 1F09 B6FE0F0D F29D8D77 4398BCFF B1BB7586 4E837FC4 8319F944 0301FA87 89C4BA06 B4B2DA5B
1 0 30 D5 EB 08 1C 1C 7A B0 30 8C8D E513 3CAB 5203 A888 BD45 D59C 2CCD 7350 705B5FFD 980DD7E6 55987560 5896BD53 BEE2C614 D225EB86 AE0CAD95 14C45713 5AC05304
2 1 30 FE CB A5 95 B3 21 02 EB 312E E051 ED68 9991 E919 02E2 F28B A729 2739 B0EC8489 16FA6C52 11308CA5 C4EA1213 7E8D288A EB17F850 E74DD6B4 5D0E5EFA 1AF5146A
1 1 B2 A4 99 06 64 FC 18 B4 DF 2DFF 2318 EA13 0686 A0FE 8706 4C0F 87EB 1950 2247F9D1 F572324B 9D637F0C AA9EF546 4A17092F FFB8A84A AC09F888 D1D822BC C74BCAFF
1 1 79 81 0B 3F 55 AF 70 6C 6E 632D F67C 6BE7 12F7 82CA 78DD 614E 1E86 9D83 48E0509C 12A80EB2 39B347F1 C0E2DA9A C9467C17 6028FB22 0AA2D9C2 515372F2 40E59C18
0 1 AB FE D4 F0 E3 46 EB 16 AC C182 CC3B 7FB1 E746 F655 FDAB FD3D 87CA 0836 1F3BBAE8 672A04CA 7FF32A92 F1D067F5 C7EA05DD 4D653B8A 018F611E 01558110 83D55D6F
2 0 F5 FD 68 07 84 98 67 48 B0 DB59 90A6 8670 FAEF D2EE 45F5 ECB2 547E B218 37779090 9F24AD89 EE14E5C7 6530DE2D ACF909E1 8D1B1849 E10C6EBB 7E901170 D13A6FF6
2 0 45 EE 09 9D 9E 4D 0F F5 10 FD83 4790 BCC4 6FB4 F288 8208 A74B 52C3 8E97 7DA61DB3 1E8A1EFA 2066A698 1541B9FB 7B1277B1 558A437B 736359EE 5146E7D2 0F3AEB2E
0 2 70 3A 4E FC E5 B5 AA 6D 49 6F66 65C4 58B0 B573 EAB6 A0B3 16C3 47D1 83C2 48B7A3EA 3DC997AA A051F553 AF57EE41 7F9F130A E8C5C7F3 5BA3E277 A66B2391 5E80DD0C
2 1 3E 9F EB 1D EF 0F 13 2E 9D C0A5 8356 6691 4E59 5CF9 F02C E657 B891 1CB3 916F2E66 C40FFA74 8E59BA27 00D90939 7DAEE9D2 3299339C 7875EC61 5720626E 84BD1599
1 1 3D 9A ED B1 6E BC 3E B4 13 1BB2 3867 5491 805D 8153 6F74 B496 5EB0 C809 3451BB41 ACFFE246 F8433F6D 3CB5CB0B 9A6ADD5A 735267F1 BA2FEC3E 9479913E E476326B
2 1 E9 93 71 12 77 42 BA CC E0 B771 D5A2 25EC E450 D71E 52CE F0BF 4A17 FADF E53E0114 1591297A 0BC1515C B691958D 25ED0580 7F3FE417 7902C882 7EE5B909 B82BDCBB
2 1 1F 5B E9 16 C0 0C AE 58 C7 573A D883 B8EE 1C12 3C79 55AD DD5F 22C3 6C60 303CA52E D6DAEFB6 764B2BFB 0385E40A 165C1519 F1E36DE0 73CB4E87 DD44840D C2BC926E
2 1 E5 37 95 02 28 DC A9 13 2D F434 B575 AB6C 4191 C7D7 033B 6430 32DC E451 91B575AE A15CE2FB 2D8A6186 5F033D28 3EF84E9D 4B6B77A8 8D45C349 A2B6BDBC E8E28DAC
1 1 B6 2F 0B 8C 6E 7D 1D F3 4A F1EC FBB9 48DE 7BF6 016C F266 082A 3F64 B06E 7A83C976 8F1A924A 6465A5AD 4C78F61E 98EB9FF5 9D33ACD6 E833335A 6A843A9C 9F64892D
1 2 EA 70 37 FE 9A 2E 09 A7 73 7678 EAFD B1D9 8D72 B95D E3F1 B23D 9A84 31B3 D0B6F236 39E5161B B92776F8 254791C2 FB5F0082 20A4B782 B994281B 5DF72DF6 668AB404
2 0 D6 33 85 F7 35 DA 3E 29 94 AE6F 507D F253 575B E2C6 EB1D C901 1179 872D 5FAAAF4B 87F0416B 5AF4A811 3FD9E6CD FB20D836 99570871 031E793F D34801CF 0723E6EF
2 0 D6 48 13 0B B3 DF 04 8B 07 0D31 3B27 ED0B 9ECC 77E6 03B3 9D2F 9099 369C A9106012 39D77F5B 5F542F62 4A51167F EFB66285 030F0459 64F5229E 8BC14552 40C7F5A5
2 1 67 29 F2 C1 A4 12 97 F2 EA 9CDE 9B95 F8DB ADD8 FDA5 E4C2 AFAB FB1F 0BA3 1A2817F8 5C9302E7 147D2013 378408D0 9187E83E 0199C5FF 6EDEF978 F6674FBB E004F0BC
2 1 9B CE 2C D2 AA 6A 73 8D 77 DEAE 9E80 A028 607A 4B91 76CE 6B5F E9EE 70E3 DD0ED0D6 F6ACFA2D CA38D15B 51A52097 76CAE277 97183208 FF2E9834 77A618B9 23FBEEAC
1 2 97 AC D6 67 A9 9F A6 DB 74 C496 2503 083F 4613 0A48 CCC8 FC41 E63D 8823 B697B205 897C7403 EA874514 9063C0E8 CB583C4E DEBC56E5 4D9B8810 2660BC07 17C8C007
1 2 F2 9A 71 DB 66 EC 4E B7 DF CCE3 6805 1FF6 C8F1 4ADE 8002 859D AA8E 3FBB 22DDF758 C77F9606 7BF160CB B1F4ECB7 B89B5E61 C386559B FE27F970 1B640504 7A8D279B
0 2 C0 51 93 D4 A8 EC C6 75 2D 7BBD 3D0E 4FB9 A4AA 80B5 633A D69B 7CBD 3606 BFB15C70 6FFBBC20 EF61E69C 7C487AF1 1EF3474B D4081EE8 DF43BABC EF789BF8 0E326D34
2 1 0E AD 36 77 04 03 31 C1 59 8E6B F5FE F0B9 B377 AE99 8C43 9079 C92D 7197 3416EDEA 69EDA83D 351DCDE3 F4D89A02 877508C1 D5D8E75E F864CC03 2F5D734D 6DFCE370
2 2 32 3B DB 8E 47 50 76 07 FC BF3E 78A7 4047 5119 E9EF 0C12 E29B 6EC1 475B D0FDC878 A2072513 5E676B34 FBC2CB9D 2DA2E2A0 1B64CE8D 2F53BA09 3BF2C702 725C3206
0 1 5D 9A 69 62 7A FF B7 07 F8 BBE9 55C2 A02F 9B26 2F72 2B78 77DA 1EEC 840C D71CFB81 7D8A7049 82565D8F ABCD375A 3E98108A 23121D02 3EC3CD1C 8444610F 5642F5B4
1 2 24 EB 53 61 B4 8C 0D 7D F1 99F0 CE82 1CB2 D5FE 0687 9FC5 748C A201 D88A 7138165F 30B670F9 ACAFC86D DF9BE538 9BE67B1D 909EF56B 7DC2D9E9 EA554ACC 74DA2C78
1 1 6D FC 9E 23 75 D4 A5 51 7C 30C5 7B01 F46D D091 81D4 9FAC 5DE0 CC1F 2441 A33ADEF0 57608992 9AEB9634 C6963134 2F3E4E6E F478334D E0572122 DB3D043F 8A6F2516
0 0 54 6D 7A 3C FA 80 25 A8 5B 7C3E 7266 DB18 21EB AC00 E27B 94E1 D182 6A88 D5D319A1 B4704C25 3A74479D C645587A 55BFE7CB 7A03BDFD 166C885B 6D341AEE 3C528377
2 0 A4 3D 60 39 C9 9B 93 23 F9 3EA5 796D 188F 82DC 60C6 F3D2 7BE3 A44A 4692 C7820EC0 C1F6B0B9 BB57BEEC 249A02C1 A6137184 A96693BA 9469163E 8941F2C9 7ED3CFB9
1 2 91 8C 81 E3 8B 14 07 0A B0 DA8A 9630 FF36 91FB AEE9 4267 3B5A 3DD6 CD78 3E1D79B6 A47A9F74 F77A2523 F4B9F5AB CC9E9093 86D83AA4 55083A27 9E8E1FA9 A59F4621
2 1 88 E5 9E DD 8A 1B C2 52 21 043E 3684 7780 0B6F 2950 595F FF45 4E9A AD72 E8BD0DC0 DEA03504 603F7588 02754E4A F7F0E734 E2D0573D 8E80FF25 EF98B83C 0CD11864
1 1 9B CD 1A D4 90 39 86 C0 F8 2F12 BEE8 F43D F2BC 3333 7C4D 2ABD 4942 9C62 EB1EF22B 2BF09A3E E0A7E9A5 A1CF353B D3AC6DA3 5C61A7E6 559ADD67 F29C9683 FB467594
2 2 B3 B9 1C CF 35 04 B4 00 24 B441 FA6D 7BC5 F60A 9B42 F5EC C4A3 B261 8A88 2C14796F 68E1FD53 49E6AB98 C7659BA5 0FC3D4CD CEF9E75A D0FDBB3B 80E44B74 A270E9F6
1 1 7D D9 3A 4A F2 AC 67 A4 A7 4075 30C3 203D 9552 850B 7B52 6FBA EC3A 6B71 AEFDE713 32E2571E F9C41D2D 99F68DA9 4221CA53 895F0F52 524F3281 C81D7799 A8521DFF
0 2 A4 5F 0C D5 19 23 AB A4 5C D2EF 7773 ADE3 D18F FC16 E5C0 A3B0 2D3A A70D 576C6FDA 9A98641B 2764DD2F 065E89F4 84A43A42 1E7E954F DB4CB021 9B6093BC EC22E359
0 0 8D AE 09 1C AD EE 38 18 62 9F22 06FE 3B0C 3AE5 DE94 F28D BCBE D62E 6718 D3D055D1 A7C86699 799039FD 74F988D1 1D52C41F 5EC52B09 5046DA22 5348A2EA 4B9CB883
0 1 30 09 24 B0 3A 6E 34 55 57 7B83 A7AB 618F D880 7615 2B6A A778 DE3A D957 21956C14 DD812045 DEB40DE5 BDA0BFD4 0F4D16EB 2024D2AE A23C2431 E3C5197A 6A563C7A
1 2 1B 71 BE 94 07 A2 D2 61 19 5E84 55A3 B40A 6D4E 1EB2 AAC5 26B9 F564 BF95 EDBC949C B5D1D830 8040BFD2 C541971B 1BE9730F BAF4BE76 0A517474 7ADAD107 AB210B69
1 2 89 83 13 F2 99 6F 7D 79 09 A62E F514 95CB 44DD C2D9 4311 2E09 A183 9D6A EA54EAA0 760B6DDD 97FE1C23 7DFF0BA7 09ED65BF C95BAB89 48BF87DB 2175CA08 420DA617
0 2 E2 45 36 F6 56 8E 82 00 69 E4B1 B65C BA1E 2D09 F453 C5D1 B78D 0572 AF49 2D08BA10 0E5F6CFF 3E86CCC1 883708CF 6C5CB892 79DA47C0 BCF590F0 0F29B1C6 9AA1480D
2 1 F9 F8 0B BD 01 DD 3A 49 64 213A D751 70C3 5700 043E B4B1 EA22 3DD3 C3F0 2B48D5D6 32CF7125 E89E5D9A 0A7AC973 B340ED91 C9801FD2 B78209D4 130EE36C 948AA362
2 2 CA 4F 3B 6E 31 E4 BC DB B9 0E44 D14B EE1E A4DD 5EA3 BDFF 2EDD 93CE 551F BFB87BE4 4AED8C3C FD5844DA C7AD5ABB EB634E1C 077806B3 E5764603 6CCA7FE8 C6D7DEB6
0 0 76 B9 DD 51 BF ED 29 A8 9A FAF3 0F71 52F9 FAA0 51DB C953 421C D1E6 7414 07B01B88 DA28DBB4 BCE07F5C A78888C4 818A1ABA D3EAFF46 298AA7E0 FDD725D6 3EB49694
2 1 57 77 2C 3C FB AC B0 6C 5C 7EFB 2B58 1C64 2053 8337 B907 00D9 D810 8E8D 4274D88F 752E390F 67739443 C0EBB0D5 5BE8F152 05E88270 760F2B92 FFAFC489 6F11CF0D
1 2 3C 1C E5 F2 FE 1B 42 1D DB 272B 7D40 33C6 EC72 838F 3592 C55B 0F0C C813 3A7F848A 5494D3E4 A94EF5C2 584BD99D 3B63EC38 8C15366A 96B76973 669460C4 EAD993EC
0 0 2B 06 8C 68 97 B9 66 07 40 292B 2A01 DEDE 4E2F 2764 2E61 F757 EE2E 03EE 3C79B3CB 4DDBE911 3002D242 6C38D9AA 5EB67EBD E3EE60DD BEAAC5D1 ED88D67E 17F1E8A4
0 0 D4 05 81 C0 4E 26 D0 87 43 0658 71EB C07A D145 2E0C 6331 33F3 C0CF 81B0 1A2A49D2 C78E4A07 51B9EBEB 398728FB 3DF57674 2BC7ED87 CAE50927 D994620A 2E3BD267
1 2 30 1C F3 82 D4 E9 90 F2 76 627C C6E6 6EC9 84CB 3C6C F75C 7A0E D92C 8CE6 CD80EF03 C0B466D8 62D0F86F 4F8BFD2B FAC8E409 4CABE0C3 3F17B691 96156C38 24D0A488
2 2 D1 3A C1 70 E9 82 67 8A 61 4F05 3903 2F01 4C10 04E6 396C 5833 59C1 B372 49D56674 BEA69E3F FCBE35BE 5870853F A1A935CD 680FAF7B 9151D51B 9B8C9A6C 0C2FC702
2 0 65 BD 20 4F 96 E0 07 3B 3A CB48 D0EC BDAC 8AB4 93AA 17EC 5765 6CD0 5F45 7AAD929D 0BDFAD69 10A16659 1648A1C4 D3DF139F B155BFC9 DE3F8030 3DBDFEED 685EB5BC
1 2 6C 04 23 35 79 20 87 37 48 A193 8686 0D81 C3FA 2135 8A55 1D18 F453 88B5 92BCFECC 29181EED 6E99BF0C 5B7DA270 1DA3B5AF 25FE61FA 3D80ACDE BE4A46A7 E28075FE
1 2 27 34 DD 24 F4 AD C5 A5 7F CAB9 0756 37A7 A1BB F92F BF03 5B8F 6352 1692 8F28C388 C777EC69 453407EB 348E452D 2E819D35 37C2EF05 A35D0A50 DAE5C776 48902548
2 1 0D 11 4D 83 24 4F 28 7F FD F098 2349 51A0 57AB CC6E A5F4 9ABB D0B3 F3AC 51CE3497 29643C9D CE3E6976 98120910 E2FDF810 86299406 8D71EA6E 493202E9 532F3CF0
1 1 DA 14 5F 07 BA 93 B3 96 E5 B57E D956 F787 2FD9 3282 8565 3DF1 9A5C DD93 E4E514F4 977CA652 EF0875BC 06A37762 9F2D7938 92C79D84 9AB6CF67 DBDC2C05 7B5EBF02
1 0 01 41 EB AA 04 4B 2F 2C 02 1C99 C43D 1556 711A 5FE8 2827 2833 DA93 B9A5 5DD54BB2 CC623E2C EA989807 56C6C77F 59B35BBF BC8118F4 A967A131 43AE5B57 9B5D8049
0 1 6A 1D 6E EE 5B 4E A9 10 D0 DA7C 9C7D 3BEB 108B 92CB 6558 36C2 AB4F 8995 425121A2 44E9B0F4 42C14BAB 97405724 E755A758 0CE75816 11679B71 0EB0A4A8 68E567F4
1 1 D1 4E E6 A2 17 9A 05 AE DE 9400 3AF9 0EB1 9401 FB88 9D78 F525 819F 1214 7031D94A 211B681F FF0A1F90 114408F9 DC3F9C63 EC1F3209 249517F3 B5ED7A97 BD19F315
2 0 FF BD 11 35 83 99 7A 0E 8A 3F98 4761 B9E4 1FBC B861 12AA 5E6B 411A 8A55 2D4BAA74 2BF0173C FA8E68BC FFE5927B 0F8F83DF 12EE1A7B A27A93CD 67C24475 EFA00147
1 1 03 A6 A3 45 20 20 01 9F 66 3216 107E 09F3 B149 F25B 704F 7A15 DB88 6ECD C262C046 615ABA4D 390993B2 E0A034DC BBD476C0 2BCB5906 5D21EC33 9C25E106 1CCA9E21
2 2 A1 42 EB 61 52 9E A2 3C 50 CA4A 9583 670B A850 7F0C 704F 9DCA 1DA3 EC1C 78A1F45D FE065291 9BF822C2 C602B15B 4905DB94 A3635104 760846BC 590291AD AA68B9AA
1 0 E5 F1 07 47 0E 74 CC 34 1E 8AD1 5074 1A2A 8C13 F34E 74CC D54C 4899 50FF 7ACC18B2 9625E730 80EBC01C D38808B7 D7462833 97995EDD 29BC64B6 C75966EF CC9D24AD
0 1 53 70 39 C6 43 51 38 C3 E1 5C69 8AE1 0AE9 9B7E 2518 0D60 7791 E16A 16CA A2FAFCD9 775380B6 74453B8D 724B2B8F 40D2113D E1BA6F5A 7581B778 D1998CE7 446894CF
0 1 81 DF 14 C8 3A 67 16 07 A7 F3D4 5E16 6D5A 9D1C 02C2 348E 386B EDF8 EEF8 9DDE155B 8C533BF8 06880761 EC3D5085 F4805F3E 0E01E9E6 5DFDF03C 97BCB92A F13BD603
1 2 82 86 F0 3F BF 04 AB FF 33 0709 19B9 E5E8 9DD0 E948 07CF C63E CB33 7A9F 858BAB2A 0DFECEEF A4AA8645 09B3268D 89D64BFC 9A405C1A FADE0F74 F074DA7F 0A3A008B
0 0 23 EF BA 73 AC A2 DE C5 28 6F5B 38A5 6948 C03E B873 9549 ED16 0979 88E8 6930A3FE 5CF8DFA6 CDC98459 7C39C878 5C725E21 6290CDDF 75090A2E E4D7E904 5128BCE9
1 2 3E AF 43 DF 81 FA 85 0C C4 FCE4 4C12 1078 5A06 800F ABFA 2003 F909 F465 9C845CA4 5200217B 11125E04 1C2EBAB1 827701BB C2AF9BEB B3FD7B8B 18C23B3A DE1450ED
0 1 B8 28 D7 8D A8 8E C9 D9 E8 8847 892D 26B7 6B0D A2A6 B63D FE40 2058 3EE7 495AFBB6 FF4BB01D AD8AB3E9 584B5264 847821A5 F0421CE9 7500E7A1 06972FCE 1B5EE697
1 1 8D 98 9A 47 45 05 A0 4C 31 5033 AF6D 1374 CDEE 83A0 C483 3884 75D4 2CB4 B654D56C 225058DB FEB6C121 FC245386 2081171B 273192D6 AF0FDB74 8FE59466 54601E89
0 1 8D 9C B3 5D BE 78 6C F3 04 FAB4 1921 0489 8523 8D6E CC2F 600B 14E8 2C35 8301F83A 9FDFCF1D D2513097 AFA42F2E 38B1A036 3A1376A1 CBF8D6D8 13BE39AE 0E72DF6B
2 0 EA CF 36 B0 64 CD 66 3D 92 E05F A753 6121 4EBA 8DCB 64A6 8425 4441 8344 B2F8F420 D8B9C79E 1E950B13 C7C0B494 DB40EF7B 3B5C6BB7 9DEBC303 75ABFC40 4A3011C5
0 2 4F 99 4A 00 D1 E3 0C 16 63 838B E9A9 4552 7134 C5F1 C94C 1D7B 358D 87C0 504A16BC 6658F4D8 B284AD37 3CE9426B 66053252 582E25F0 C83F59CB DC0654C1 DBCF4447
1 0 94 EF FD AC 73 9A 44 CF E3 AB95 2609 6104 8671 3C9D 7F69 1CC4 904D 9B70 74265FC9 79840BA8 E2D4264C F8594936 53DB2C94 F36B7C6C F450B32D 96D614AA 0725C9FD
0 1 82 61 4E DC F3 2E F7 4A BE BDF0 5FD6 225C 6B82 B548 8B30 FE33 A197 42CC A0B3D107 63757F31 3E7BA6A6 C74C873D 6D237222 43286703 2CC9CD10 CD3F00D1 3D75D45F
2 0 8C 84 90 90 11 49 4F 08 50 5643 184C CEBA CAB2 BB6D 37DD 4C56 AE9B C63F B4387797 687BE9A0 2961E355 63975946 9A371A5D 449920DC 3F98E231 C5FBF913 8FFEA978
2 1 E0 4E 18 6C EB 5F 93 7F E9 AF9D 9227 57ED 1301 A6FA 0410 DB0F 1D86 9611 ACBC6B05 6A27DF85 2FC8CF5E 21B801FB DE59092C ACB0CF2D 4538D988 30573AED 8841592A
2 2 E1 34 4B D1 8B E6 84 C1 24 71A1 1678 4F97 93DD CEED 3383 B6CA C37C 505E 204288AB E31ED4C9 258A1990 25730706 DBDD36A9 641ACD18 292766F9 90B22587 2156AF72
0 0 2A 97 42 AC 66 78 0A AB 81 19D7 38CD ECCF 7B06 211E B286 99C9 7FBF F142 DA22FDB3 70BA5905 20306B44 2436D6A1 8FAEB28E FE762284 75E25BD1 9B45DAFD 306B74BB
1 2 41 DB 7D B6 04 19 E6 88 BD 4D68 54D1 E02B 8B9C C8F5 45D8 06B3 C692 5852 D6394C9C 9FCD366E CEF18192 F9C5F66A 21C48EC7 3071DBC4 1CB92CD7 EFF9B3B0 3CD06AA8
2 0 1F 56 9E 13 E4 E3 22 BF A2 8A91 4BB6 BA24 732F 5D12 D62E 22C6 8776 61CA 5B37E3AD 0E60C538 2315B9A7 4F63C195 E72B4766 310A9E23 CC3B6BA1 27832C21 B06CF1D6
